Id,oblast,Body
2724,fitness,According to the 2007 study Effects of Dietary Lactose on Long-term High-fat-diet-induced Obesity in Rats the addition of lactose to a high-fat diet decreased body weight body weight gain fat accumulation and the level of serum leptin In the study four groups were observed over 84 days A control diet group (Cont) a lactose diet group (Lac) in which corn starch in the control diet was replaced by lactose at 10% of the diet weight a high-fat diet group (Fat) in which lard was added to the control diet to adjust the lipid energy ratio to 40% and a lactose-added high-fat diet group (Fat+Lac) in which 10% lactose was added to the high-fat diet The graphs below compares the weight of fats and the amount of serum leptin (a hormone that regulates long-term appetite) between the four groups at the end of the observation The graphs show there is no significant difference between the fat accumulation and serum leptin levels between the Cont and Lac group but the Fat+Lac group does have decreased fat accumulation and serum leptin from the Fat group
2936,fitness,AskMen com has a nice beginners' exercise ball routine including Trunk Extensions for your lower back Core Crunchers for your abs and core Basic Crunches for your abs Elevated Pushups for your pecs shoulders triceps and abs Bent Knee Bridges for your gluts and hamstrings Abdominal Rolls for your abs Opposite Limb Extension for your lower back gluts and hamstrings Balanced Pushups for your pecs shoulders triceps and abs Supermans for your entire back and gluts Seated Wall Roll for your quads hamstrings and gluts The only thing that this workout seems to be missing is a biceps and calves Your calves can be worked out by sitting on the ball with your feet flat on the ground knees bent ad at a 90 degree angle and then rocking up on your toes This will roll the ball forward add weight and instability to your calves requiring you to balance For biceps you're going to really need to get a set of dumbbells or do some non-exercise ball related exercise
2732,fitness,I think the main reason you're not getting the results your looking for is you're working out too often Unless you take illegal and questionable supplements your body is not going to have time to recover and the result is that you're actually breaking down muscle tissue instead of building it up You also don't want to exercise for more than 30-45 minutes at a time because it increases cortisol hormone which is catabolic If you want to increase muscle you want a high level of anabolic hormones (like testosterone) and a low level of catabolic hormones (like cortisol or adrenaline) Remember that it's not the weight lifting itself that builds muscle tissue It's the hormonal changes induced by the weight lifting the resting time in between lifting and the food that you eat that builds muscle Given that weight lifting is actually catabolic in nature and breaks down muscle tissue you want to find the perfect sweet spot of lifting just enough to induce a hormonal change while minimizing how much muscle is broken down This should form the scientific basis on selecting a training program There are widely different opinions on exactly where this sweet spot is and depending on genetics and whether supplements are used this sweet spot will be different for you compared to others The best way to find your sweet spot is to track progress by using an exercise log and a measuring tape (MyoTape is good as you can use it with one hand) You want to increase weight or time under load (this is a more accurate measurement than number of repetitions) almost continuously If you stop progressing for several weeks you're either not getting enough rest (add more rest) not enough food (eat more) or your body has adapted to your current routine (find a new routine) There are also other factors that can change your hormonal balance such as too much alcohol or smoking (can decrease testosterone) or too much stress or too little sleep (increases cortisol) I've studied various weight lifting workout strategies lately and the approach that seems to be based on the most recent research is the high intensity training (also called HIT ) approach outlined in for example Body by Science It recommends one workout per week of extremely high intensity I am personally doing a split version of that program roughly twice a week I combine this with low level cardio (brisk walking) for about 5 hours per week and about 1 high intensity interval training session per week (5 minutes of tabata interval sprints at 90-95% heart rate maximum) I've been doing this routine for about 2 months and almost doubled my 7 repetition maximum Before that I've done several years of more traditional weight lifting of medium intensity several times a week with only moderate gains I've plateaued the last 2 weeks though so I might swap things around a little bit but I will probably stick to a high intensity/low frequency approach Nutrition is also important but that is a different topic
2739,fitness,I was able to put together a day with about 1400 calories and 148g protein I have added a little bit of intensity to most of the meals I love chobani greek yogurt and edamame the way they are so I didn't add intensity to them Also 1400 calories is probably too low for you so go ahead and adjust this to reach your calorie goal Please note I am not advocating 148g of protein as healthy Breakfast - 360 calories 44g protein Cereal milk blueberries - Special K Protein Plus (3/4 cup) + 1/2 Cup Fat Free Milk - 140 calories 18g protein Intensity - 1/2 cup blueberries - 42 calories 0g protein Scrambled eggs - 1 large egg - 70 calories 6g protein 3/8 cup of egg white - 44 calories 10g protein Ham 2oz - 60 calories 10g protein Intensity - 2 cloves of garlic Scramble Brunch - 160 calories 13g protein Greek yogurt - Chobani greek yogurt - 160 calories 13g protein Lunch - 520 calories 46g protein Tuna fish sandwich - 2 slices of whole grain bread - 220 calories 10g protein 4oz of Tuna - 100 calories 22 protein 2 tbsp fat free mayo - 20 calories 0g protein Intensity - 1 tbsp pickle relish - 20 calories 0g protein Pinto beans - 1/2 cup pinto beans - 130 calories 8g protein Intensity - 1 tbsp Hot &amp; Sweet mustard - 30 calories 6g protein Snack #1 110 calories protein 9g Edamame - 1/2 cup edamame - 110 calories Protein 9g Supper - 240 calories 36g protein Chicken breast - 4 oz chicken breast - 190 calories 36g protein Intensity - 2 tbsp hot salsa - 50 calories 0g protein Ideas for adding Fat to the diet Replace Skim Milk with 2% or whole milk Along with your scrambled eggs stir fry chopped onions peppers and mushrooms in a tbsp of olive oil As another snack make your favorite salad Add cheese and balsamic vinaigrette Eat your favorite natural peanut butter with crackers a rice cake or make a peanut butter sandwich Eat a handful of your favorite nuts
2737,fitness,You should do the push as it was designed While it may be difficult at the start and your rep count may be low it will facilitate proper body position and with time your rep count will increase
2802,fitness,Yes -- my suggestion is that you need to see a doctor and get a diagnosis When you say jammed my shoulder that could mean any number of injuries For example I have had shoulder pain in my left shoulder when raising my left arm outwards for about three months I waited about a month for it to get better and finally saw a doctor When I saw my doctor he had me perform a number of different movements while providing resistance with his hands He diagnosed me with something called sub-acromial bursitis This is an inflammation of a fluid filled sack (a bursa) in the shoulder joint I have been seeing a physical therapist for about six weeks once a week and performing exercises at home every other day The physical therapist leads me through specific exercises and also treats the area with ultrasound The discomfort and pain is very slowly improving I am also taking Aleve (Naproxen) to help reduce the inflammation Depending on your shoulder injury you may need physical therapy corticosteroid injections surgery or other treatment Only a doctor can determine this for sure My experience has been that shoulder injuries take a long time to heal
2759,fitness,3x5 is 3 sets of 5 reps - it follows the same order as when you write or say it Two examples from two well known strength coaches &amp; programs Starting Strength Reduce the volume on Monday Sometimes the Monday’s workout is too stressful You need more time to recover You can try Dropping a work set or two ( 5x5 becomes 4x5 or 3x5 ) Or T Nation Each training cycle lasts four weeks with these set-rep goals for each major lift Week 1 3 x 5 Week 2 3 x 3 Week 3 3 x 5 3 1 Week 4 deloading ( ) Exercise 1) Standing shoulder press 3 sets of Week 1 - 5 reps Week 2 - 3 reps Week 3 - 5/3/1 reps Week 4 - 5 reps
2757,fitness,To build muscle mass you need an excess of calorie intake over the calories you are burning Bulking products will give you maybe 300-400 extra calories per shake in your diet which can be benefit in building muscle mass faster However you may also put on more fat than you would with a more pure protein shake It depends on your goals For strength or bodybuilding perhaps a bulking shake would be better and for less strength orientated athletic performance a more pure shake may be preferable hope that helps
2764,fitness,The kidneys of a healthy person can process about 15 liters of water a day - well beyond your current intake The only caveat is that you can't drink it all at once If you space your water consumption over a long enough time then it's very difficult to induce water intoxication If you were to drink your normal 5 liters in the span of an hour say you will start to get hyponatremia which is the dilution of salt in the body When that happens you will start to see symptoms similar to being drunk - confusion lack of balance etc If that occurs it's a serious medical condition that could result in your death I drink about a gallon or more of water a day and have been doing so for several years The amount isn't as important as how long it takes you
2781,fitness,There is no scientific evidence that these gels work From a site reviewing a Hoodia weight loss gel There is not much actual evidence that the Hoodia Slender Gel actually works However there seems to be quite a bit of sales copy pointing to the fact that this product may be the very best lowest priced most successful and the strongest However not much evidence is offered to this fact The hugest problem is that there is not yet much evidence that that hoodia Functions trans-dermally (meaning that it absorbs through the skin) So save your funds for any Hoodia solution that is established to assist suppress your appetite and shed pounds Don’t waste it on fad items It is possible that Slender Gel could be one of those fad items ( Source ) From the Shiseido site on the Body Creator Abdomen Toning Gel if you check the Technology tab you'll find a lot of fluff and an extremely short list of ingredients Contains Caffeine Houttuynia Cordata Extract Red Pepper Extract and Menthol [ ] ( Source ) Caffeine as we all know is a stimulant Caffeine is absorbed through the skin ( Source ) Houttuynia Cordata Extract is an anti-inflammatory ( Source ) It is also an anti-oxidant ( Source ) Red Peppers are also an anti-oxidant and also have anti-bacterial properties ( Source ) Menthol has a wide variety of useful properties most affecting the skin (anti-inflammatory anesthetic etc) but also has a few others including decongestant strengthening the heart muscles reducing muscle and joint inflammation It has many other uses but none are associated with weight loss ( Source ) While it is possible that the caffeine in the gel may be able to carry a portion of the houttuynia cordata and red peppers through the skin and into the subcutaneous layer those elements will effectively be absorbed into the bloodstream and carried and spread throughout the body The same is true of liquid nicotine if you spill it on your leg (in sufficient quantity) it will kill you Certainly it absorbs locally but it doesn't make your leg fall off Such items as the red pepper and the menthol will be more noticeable at the localized area because of their extreme effects on the nerve endings and their diminished effects as they are spread thinner through the bloodstream My advice would be to test this in theory if you really want to see if it works Simple method take yesterday's coffee that was left on the burner overnight mix it into some menthol rub add some finely ground red peppers (they will extract into the caffeine/menthol suspension) and you'll have to buy some houttu
2776,fitness,This is absolutely a good approach You get to build up some muscle and you don't damage your metabolism the way you would with severe calorie restriction I think it is worth doing a little myth-busting A pound of muscle will burn more calories per day but only about 6 more calories and you'll likely eat a little more to compensate However the correlation to fat loss is very real which I think debunks the oft-quoted but over-simplified calories in minus calories out approach and a couple possible explanations are A larger percentage of food eaten goes to repairing and further building your muscles and other supporting systems such as skeletal and even cardiovascular instead of being stored as excess energy (fat) Extra muscle and in particular the process of building extra muscle tends to put the body into a favorable hormonal state for fat loss
2943,fitness,I know you already accepted the answer on this one but hopefully I can clarify things (if not for you for someone else) Rippetoe is trying to describe where your eyes should be looking and that the eyes should not follow the bar Essentially you are staring at the same point on the ceiling throughout the set When unracking the bar the bar will be above your eyes possibly a little more toward your hair side With arms fully locked move the bar to it's up position without changing your gaze When the bar is in the up position it will be in your field of view closer to your feet (foot side) It will not be directly above your eyes Don't shift your gaze but see it Each rep the goal is to put the bar in the same place every rep Bring the bar down to your sternum and lift back to the same position in your field of view each time All of this is much clearer in the Starting Strength book If you are serious about lifting weights I highly recommend buying the book It is well worth it
2790,fitness,Here's an excerpt from a blog post I did a while back addressing this question The “plug” in the bottom of your stomach is a stoma not a valve It can be pushed open so when you drink during a meal the liquid can push the food out of your stomach pouch and down into your intestines There are two reasons you should care This frees up extra room in your stomach pouch so you’ll eat more during that meal You’ll feel hungry again sooner A recommendation that I’ve stumbled across is the 15/30 rule Don’t drink anything from 15 minutes before a meal until 30 minutes after a meal This isn’t a license to under-hydrate just a guideline on when to drink Update The comment thread has indicated a desire for proof (pedants -) ) so here is some reference information and some reasoning built on top of that in support of the above hypothesis First the amount of fluid in the stomach is positively correlated with the rate of gastric emptying It so happens that 30 minutes is an approximate inflection point in the gastric emptying of both a solid and liquid meal per the chart below (same source) I'll assert that drinking water will render the net contents of the stomach more fluid moving the gastric emptying rate from the blue curve towards the red curve This seems to confirm the conclusion that avoiding liquid during the meal will help stave off the next bout of hunger because a more solid meal will take longer to empty The 15 minutes before also seems to fit as roughly half of liquid consumed 15 minutes beforehand will have been emptied before the meal starts If one further considers the dynamics drinking water immediately before a meal will help fill up the stomach and reduce immediate hunger but will cause that meal to be digested faster so I hypothesize that you will be hungrier sooner with this approach
2907,fitness,According to research ( Source ) the body only needs 0 36g of protein per pound each day for maintenance In 2009 the American Dietetic Association Dietitians of Canada and the American College of Sports Medicine released an abstract supporting 0 5g to 0 8g of protein per pound each day as sufficient ( Source ) You can take in a significant amount more than this and be fine as excess protein is excreted so long as you get enough fats and/or carbohydrates as well to balance your nutrition needs and solubilize your fat-soluble vitamins that your body requires as well as calcium to replace that which the protein will leech from your system ( Source ) You must consume enough water to flush the excess There's not any point in buying extra protein though if you already have plenty in your diet to start with Those doing body-building will need to be on the high end of this scale Based on those research articles at 250 pounds the figures are as follows 0 4g/lb = 100g/day (sedentary) 0 5g/lb = 125g/day 0 6g/lb = 150g/day (active) 0 7g/lb = 175g/day 0 8g/lb = 200g/day (body-building) Regardless of the amount of calories in your diet your necessary protein will fall into that range of amounts Anything over that amount will be flushed from the body If you eat more food you won't need to also add more protein The amounts listed above are sufficient If you eat less food you won't need to drop protein Just stay within that range If you're cutting pounds but not doing any serious weight training you're going to fall somewhere between 0 4g and 0 6g of protein per pound If you want to take more than that as long as you're taking in enough fiber you won't see much in digestive problems taking in enough calcium will prevent bone density problems and taking in enough water will prevent kidney problems
2797,fitness,The Simple BMI is the one which doesn't take the ratio of lean to fat mass into consideration If you are athletic or muscular it has less value than if you are not Obese means you are carrying an unhealthy amount of weight as fat So a true measure would have to include body fat % The reason the Simple BMI exists is it is good as a general measure When I weighed nearly 300 lbs I would frequently remark that BMI was meaningless without fat % consideration However I acknowledged that it was probably closer to accurate for me than it would be if I was heavily muscled and athletic There are BMI calculations that take body fat % into account but to make use of them you need some way to reliably measure your body fat% There are many methods but discussing them is out of scope for this question ASIDE For the record I'm an endurance athlete now I'm 6'2 and weigh 175 lbs with a body fat % hovering around 10% You do not offend me but I am not too small by any stretch I wear size small mens t-shirts but I get funny looks when I say so because I have a long torso and am fairly broad chested I will acknowledge that I'm not particularly muscular above the waist
2942,fitness,Clap push-ups In this exercise you assume the push-up position then performs a push-up in an explosive manner launching your upper body off the ground to a height where the participant has time to clap their hands together then place their hands back on the ground in the original start position In this exercise the participant continues to perform repetitions until there is a loss in technique Power push-ups from a kneeling position In this exercise the participant kneels on the ground with their body vertical and their spine in the neutral position the participant then falls forwards (keeping the spine in the neutral position) placing their hands on the ground in the push-up position then explosively performs a push-up pushing their body back to the original start position In this exercise the participant keeps performing repetitions until the participant can no longer push themselves back to the start position or until there is a loss in technique Bench-Press throw In this exercise the participant sets up a Smith-Machine as if to do a regular Bench-Press the participant then unlocks the bar and lowers the bar to the chest at a rapid pace then explosively pushes the bar into the air (and out of the hands) attempting to achieve as much height with the bar as possible then catching the bar Increasing the weight of the bar will result in a loss of speed and height each time you increase the weight of the bar your 2 main objectives will be to work on the speed component and work towards achieving the same height reached with the previous lighter weight If the weight is too heavy there will be a noticeable loss in speed height and technique Horizontal push-press In this exercise the participant holds a BB at chest height while standing in a shoulder-width stance 1) The participant then explosively drives the BB horizontally while at the same time driving the left foot forwards and the right foot backwards into a fighting stance 2) The participant then explosively pulls the bar back into the chest while at the same time explosively returning the feet to a shoulder-width stance 3) The participant again explosively drives the bar horizontally this time the right foot is driven forwards and the left foot is driven backwards into a fighting stance 4) This sequence is repeated again and again In this exercise the participant either works for maximal reps (power endurance) stopping when there is a loss in technique or works towards a set rep range Increasing the weight of the BB will result in a loss in speed the participant will also find it harder to be able to continually keep the bar at chest height as gravity is constantly pulling the bar in a downwards direction Each time you increase the weight of the BB your objective will be to work on the speed component while keeping immaculate technique if the additional weight is too heavy there will be a noticeable loss in speed and technique Measuring your power out put Throwing a shot put in the same manner in which you would throw a punch is a great means to measure your punching power if the distance that you are throwing the shot put is increasing and you are still able to hold good form then your punching power must also be increasing Throwing a shot put in the same manner in which you would throw a punch is also a great exercise to develop your maximal power in the same manner you would use a 1RM in the gym for strength training In this exercise the participant adopts an orthodox-fighting stance and holds
2806,fitness,The Wikipedia article about Running states A cold bath is a popular treatment of subacute injuries or inflammation muscular strains and overall muscular soreness but its efficacy is controversial [14] Some claim that for runners in particular ice baths offer two distinct improvements over traditional techniques First immersion allows controlled even constriction around all muscles effectively closing microscopic damage that cannot be felt and numbing the pain that can One may step into the tub to relieve sore calves quads hams and connective tissues from hips to toes will gain the same benefits making hydrotherapy an attractive preventive regimen The second advantage involves a physiological reaction provoked by the large amount of muscle submerged Assuming one has overcome the mind's initial flight response in those first torturous minutes the body fights back by invoking a blood rush This rapid transmission circulation flushes the damage-inflicting waste from the system while the cold water on the outside preserves contraction Reference [14] is a decent About com review However a study by Sellwood et al Ice-water immersion and delayed-onset muscle soreness a randomised controlled trial found no significant changes in pain parameters tenderness isometric strength swelling hop-for-distance or serum creatine kinase (CK) over time But Vaile et al found in their study Effect of hydrotherapy on recovery from fatigue that Sprint (0 1 - 2 2 %) and a total of 9-min sustained effort (time trial - TT) (0 0 - 1 7 %) performance were enhanced across the five-day trial following cold water immersion (CWI) and contrast water therapy (CWT) when compared to hot water immersion (HWI) and passive recovery (PAS) I would therefore hypothesize that the effect of a cold water bath may depend on the type of workout and the intensity thereof Given that you're a sprinter perhaps it can be beneficial when you've done a high intensity workout where you are more likely to have microscopic damage than during an endurance training But then again that's just my hypothesis
2815,fitness,Probably not Training for powerlifting (completely strength-oriented) involves avoiding failure keeping the number of reps low and resting a lot between sets none of which are really conducive to burn during a workout or soreness afterwards Pavel Tsatsouline gave this answer to a similar question during an interview One thing is for sure you can’t use soreness as an indicator of progress The only meaningful gauge is the increase in your strength or your muscle mass Soreness doesn’t mean a thing And on the likelihood of soreness from powerlifting-style training If they go to low rep heavy non-exhaustive training — three sets of three or five sets of five — they would not get sore
2826,fitness,I would recommend against getting the highest potency for the dollar Quality matters Higher quality supplements tend to be better absorbed and utilized by the body Mega dozes of cheap supplements generally have a high percent pass through unused In addition some research suggests unnatural forms of supplements may not provide the same benefits or may even be harmful I personally buy New Chapter which is very expensive It's actually made from cultured and fermented real foods and is highly absorbable even though cheaper brands may provide higher dozes
2944,fitness,I think it's just all practice You just need to let your muscles work on muscle memory of the particular routine You had two issues Working on Balance This is typically a common problem when taking Tae Kwon do (a predominantly kicking oriented martial arts) Remaining balance and stability is just working your coordination and timing Practice Grasshopper Your dedication is needed to perfect a roundhouse kick Break it Down If you work on various parts of executing a roundhouse kick into smaller pieces and work on specific parts Height This comes from merely flexibility and strength @meade provides some good advice Dynamic Stretching It is highly recommended to work on dynamic and static stretching This will allow you greater flexibility and this all takes time Working on your the height of your jump (if you want maximum height you can include jumping and a round house kick) There are some great threads on this How can I improve my vertical I would also look into taking a tae kwon do class It's really fun works on focus and you do a lot of dynamic stretching
2831,fitness,If you're getting a rash or hives from your thighs rubbing together or against the seat there are several things you can do to help it First wear tighter shorts when working out If your thighs can't rub together they wont cause a problem Wear fitness shorts - running shorts biker shorts etc Try to avoid cotton and buy the ones that feel slippery in the store Wear spandex bike pants under your shorts Two layers of protection for extra comfort If all else fails use Vaseline or Body Glide to lubricate the areas that are rubbing together
2838,fitness,Losing weight is more about burning calories than using different muscles Running has several advantages it's weight bearing so you are your own workout tool The harder you run the more energy it will require running uses more than just the legs because you have to stabilize your torso against the swings of your legs This trains your abdomen and uses the arms everybody knows how to run because it's just a faster way of walking Not everyone knows how to properly lift weights or perform other workouts (without training) running is easy to maintain for long stretches of time when done at a moderate speed yet burns a lot of calories in the process This is excellent for burning fat running has a very constant rate of burning calories whereas most other exercises like lifting weights often consist of bursts of high intensity workouts The high intensity means you're burning more glycogen rather than fat compared to during a moderate running workout even though you can feel exhausted after both So no you don't have to do anything else but running however if you want to loose more weight run more Be careful for working out too often too hard or too long it might get you injured Instead focus on building up a better fitness and in a couple of months you'll be able to run longer and more often that's when you really start to loose weight So just be patient
2897,fitness,The majority of studies show that squatting just below parallel is perfectly safe and in fact even beneficial to the knee However there is a difference between just breaking parallel and squatting until your hamstrings hit your calves (ATG) My personal opinion is that even ATG squatting is safe for the knees and studies of weightlifters - who squat as deep as humanly possible - generally confirm this However there are some studies that show increased risk of knee injury from very deep squatting Even more importantly the benefits from going ATG vs just below parallel aren't huge for most goals/activities and not many people have the flexibility to do so while maintaining a proper lumbar arch Therefore while I'd always recommend squatting below parallel I'd only suggest ATG squatting if your goals directly benefit from it with olympic weight lifting being the primary use case For your reading pleasure exrx - Squat Analysis Deconstructing The Squat Part I Are Deep Squats Bad for Your Knees Injury rates and profiles of elite competitive weightlifters Knee biomechanics of the dynamic squat exercise
2845,fitness,Toning exercises are done to teach the body to more efficiently conserve it's resources (such as oxygen) and to build endurance Doing that many reps with that light of weights is likely not achieving much of an effect at all Your muscles are developed by use and that easy of an exercise relates closer to cardio than to a true workout Simply put there are two types of muscle tone myogenic and neurogenic The former refers to your muscle tone at rest; the latter refers to muscle tone that's expressed when muscular contractions occur Low(er) rep training increases the sensitivity of various motor units resulting in increased neurogenic tone On the other hand myogenic tone is correlated with the overall density of your muscles (specifically the contractile proteins myosin and actin) and is vastly improved by lifting heavier weights ( Source ) So yes you can do more reps with lighter weights to make your muscles look better in a relaxed state and less reps with heavier weights to make them look better in a contracted state As a general rule I've always been told to use the maximum weight you can do 12 reps with for toning and the maximum weight you can do 7 reps with for building The same article I've quoted there also says utilizing light weights (anything above twelve reps in my book) while dieting will likely result in loss of muscle which is the exact opposite of what you want to happen
2861,fitness,You are probably lowering the barbell too high up your chest which causes your elbows to flare out Try moving the barbell lower down your chest on the way down so you can keep your elbows more tucked in (perhaps &lt; 45 degrees to your body instead of 90) This will make sure the bench press is a chest and arm workout and not a dangerous shoulder workout Obviously its impossible to know if you are doing this without seeing your technique try an empty barbell at the gym next time and get someone to watch your elbow position
2850,fitness,Idealy you would do the workout all at once and then spread out your cardio if you enjoy going more than once a day The problem with doing the scenario you describe is that depending on the intensity of the workout in the morning you may be over doing it at night before your body has a chance to repair This is especially true if your second workout is heavily using the muscles you already damaged earlier in the day While your muscles may have recovered enough to 'do' the exercises you might end up over-working them to the point of ineffectiveness However if your schedule only leaves you with a few days a week to work out and you want to cover more specific workouts you can try to pair up antagonist/unused muscle groups in the morning/night For instance you could do a Back workout in the morning and instead of doing the common pairing of Back and Biceps (I don't know about you but my Biceps are quite well used after a Back workout ) you could do Triceps If you want to get even more specific in your workouts you could pair true antagonist muscle groups (using their full names) into splitting up workouts into morning and night Pectorals/latissimus dorsi (pecs and lats) Anterior deltoids/posterior deltoids (front and back shoulder) Trapezius/deltoids (traps and delts) Abdominals/spinal erectors (abs and lower-back caution here do abs first ) Left and right external obliques (sides) Quadriceps/hamstrings (quads and hams) Shins/calves Biceps/triceps Forearm flexors/extensors
2856,fitness,You need to do enough exercise to burn more calories than you consume in a day For every 3500 calorie deficit you'll lose approximately a pound The more strenuous your exercise is the more calories you'll burn and the longer your excess post oxygen consumption phase will last Anywhere from 30 minutes to about an hour and a half is considered healthy as long as you aren't overworking yourself by doing this routine more than every other day Just remember fat loss has very little to do with exercise it's simple mathematics of calories in/calories out If you eat more calories than you burn they get stored as fat for later If you consume 5000 calories a day and burn 3000 with lots of exercise you'll still put on a 2 pounds every 3 5 days If you are eating a proper healthy diet you should be able to healthily lose 2-4 pounds each week Considering that with exercise one will doubtfully burn more than 3000 calories in a day so on a 2000 calorie diet burning 3000 calories you'll lose 2 pounds a week
2937,fitness,I also have Erb's Palsey in my left shoulder/neck I am now almost 20 and I have had therapy and tests done up until I was 12 when I moved away from my therapist I never was able to continue occupational therapy Some of the things that helped me the most were wall push-ups and a thing called 'superman' which you lay on your stomach put your arms as straight out in front of you as possible and lay your legs straight behind you In order to do one set you lift your legs off the ground about 4-8 inches and lift arms about 5 inches off the floor in front of you all at the same time Then after holding that position for 15 seconds go back to the resting position This should work mainly your back/shoulder muscles your abs and stretch the muscles that get tight when our Erb's palsey is being 'difficult ' This is a great exercise for many of the muscles that are hard to target and when doing it you should work your way up slowly and make sure you are ready to go for longer so that you don't stress those muscles too much If you are not safe about things like that it can have a reverse reaction where you get hurt not better I hope that I helped some Have a great day -Whit
2871,fitness,The core as it is referred to consists of the muscles of your torso such as your pecs lats psoas abs traps obliques etc When you are asked to engage these muscles this means utilizing them for stability and smooth motion Rather than just flinging yourself wildly and letting the forces of nature work on you (centrifugal force gravity etc) you need to engage your core to produce smooth stable movements Think of raising your arms above your head and lowering them back to your sides You have to use your traps to raise the arms but you can just let gravity take over to lower them and let them flop back to your sides To get the full benefit though you would want to raise your arms slowly engaging muscles to fight against the raising of your arms although not to make it impossible to raise them Lowering them you would want to utilize muscles to lower them and also fight against the lowering at the same time This engagement works two or more sets of muscles simultaneously and if you follow the directions you have taking this sort of fight into account you'll get a much more well-rounded and beneficial workout
2870,fitness,There is no best exercise to lose belly fat In fact there is no exercise that will specifically target weight loss in any part of your body The only way to lose fat in your belly is to lose fat overall The number one thing you can do to lose weight is look at your diet Losing weight is as simple as burning more calories than you consume The easiest way to reduce your caloric intake is to eat healthier foods Food you buy at the grocery store and cook yourself are often healthier than what you would get at a fast food joint because they haven't been processed as much For many people cutting out most of the sugar in their diet (obviously not sugar from fruit and other healthy sources) is an excellent way to lose the weight It's good that you split your 3 big meals into 5 smaller ones but make sure your 5-meal calorie count is really less than your 3-meal plan Once you get your diet squared away then you will really start to see the benefits of your exercising I would suggest doing a lot of different exercises in the beginning and there are many to try Figure out what you like to do and works best for you Is there anybody you could work out with A partner is always a big plus to exercise Remember it took you 10 years to gain the little extra weight you have right now A healthy weight loss routine would have you losing a maximum of 2 pounds per week on average If you want to get down to 190 again you're looking at around a year or more of a dedicated lifestyle change in order to accomplish that
2890,fitness,In general training while sore is perfectly fine and usually beneficial subject to a few caveats discussed below Almost every serious athlete frequently trains while still a bit sore from the previous workout Image from the wikipedia article The first thing to understand is supercompensation a short while after training your muscles end up a bit stronger If you train again during this period your next supercompensation period will be slightly stronger again Repeat this cycle with proper timing over and over again and you'll gain strength in the most efficient way possible Wait too long and the muscle returns back to a normal state and strength gains are slowed The second thing to understand is that soreness has nothing to do with the effectiveness of your workout It's more of a side effect which is actually not well understood Depending on your training level and workouts you may still be sore even when your muscles are in the supercompensation period If this happens you just need to put up with it and train sufficiently hard to keep the gains coming BTW this is also a reason why split routines - where you train each muscle once a week - are very inefficient for the vast majority of beginner &amp; intermediate lifters Your muscles hit the supercompensation period in far less than a week and have started to return to normal by the time you train again In this respect fully body routines 2-3 times per week are going to produce strength gains much faster Some caveats if you are sore to the point that it interferes with the workout (ie you can't do the motion correctly) then you won't gain much from exercise and are better off resting A rule of thumb to determine this is to do a thorough warm-up if everything loosens up and you feel ok train on If you are still stiff and it hurts to move rest If you are new to a certain type of exercise soreness levels will be much higher so the first few weeks may require skipping more workouts than normal (don't make it a habit though) Finally more advanced lifters who are moving a lot of weight will take longer to recover which will impact things like workout frequency and volume
2881,fitness,Squats are probably the most common and are a very effective leg exercise There are a lot more options that are available to you depending on your weight set and any available equipment For a good increase in raw leg strength you can also do Chair Jumps Get a (solid stable) chair and standing 6 away from it jump up onto it and back down This doesn't require any weights at all and is incredibly effective at working nearly every muscle in your legs
2884,fitness,Creatine and L-Glutamine seem like good choices L-Glutamine may already be included in your BCAA mix Both are good for recovery and growth; creatine also provides extra easily-accessible fuel to your muscles during a lift so that you can get that extra rep cranked out Do avoid taking creatine and L-Glutamine at the same time as they can compete for receptors to be absorbed in the body I tend to take L-Glutamine about an hour before working out and creatine immediately afterward (Also creatine first thing in the morning and L-Glutamine last thing at night before bed) Update per this question it seems that there may not in fact be competition between these two supplements so they could be taken together
2889,fitness,The basic principles behind the ShakeWeight appear to be somewhat sound however the research displayed in their advertising is (likely intentionally) misleading Their advertising states that a minute of exercise with the ShakeWeight is equivalent to 42 minutes of exericise with dumbells What you don't see (or most people don't see) is the little print at the bottom that says that the study was done with the same weight in dumbbells as what the ShakeWeight weighs For the men's version this is 5 pounds and for the women's version is only 2 5 pounds I've never seen a man working out with only 5 pound dumbbells personally Additionally the ShakeWeight does not allow for a full range of motion exercise routine which will seriously limit the effectiveness of your muscles outside of the range in which they are being worked and could be seriously detrimental to future workout efforts not involving the ShakeWeight As far as can you look like that guy no The ShakeWeight is only designed to work your shoulders (deltoid and trapezius) arms (bicep tricep and forearms) chest (pecs) and upper back (lats and traps) It will not work your legs lower back abs etc You will still be required to work those muscles separately if you want to look like the guy in the commercials I'm fairly certain that you can use the ShakeWeight to go a certain distance in training the muscles I mentioned before but scalability is going to eventually catch up to you and likely quite quickly if you are really trying to build Since you cannot increase the weight you can only go faster to get more of a workout There will come a point where you can't go faster and the device will be too light At that point the device will become useless and if you hope or plan to maintain any gains you have made or advance further then you'll need to be prepared to devote some time to a normal workout routine However due to the lack of a full range of motion exercise you'll be far more prone to injury when switching to standard weights My advice Don't work out with it
