Id,Body,oblast,odgovor
620,What if any liability would an engineer have in the following situation This is specifically in reference to engineering within the USA An engineer produces a design and plans that meet the standards and codes in effect at that time The design is sealed and submitted to the owner for bidding and construction Because of funding constraints the project is put on hold Enough years pass that there have been code changes that would affect the design The owner then bids and completes the project as originally designed This assumes that no engineer was later retained to look at the plans and update them What is the engineer's liability for any issues that arise from using the original codes This assumes that the later codes fix errors or make other needed improvements Would it matter if the engineer was aware that the project was being constructed to the original plans after the delay The engineer is no longer under contract,inzinjerstvo,624
625,I am mainly interested in reducing drag in aircraft and I have an idea that I want to learn more about Can a superhydrophobic coating reduce drag in water-craft such as boats and submarines If that is the case could a superhydrophobic coating decrease the drag coefficient of aircraft making them more aerodynamic Or would some other material that's phobic to air be needed for this and does it exist,inzinjerstvo,627
637,A friend of mine is a structural engineer and he often complains to me about how little sleep he gets at night worrying over whether or not he accounted for all the little details involved in his design For all the double and triple checking one might do buildings are very complicated structures Sometimes its impossible to account for every possible situation Of course one does to the best of their ability to try to account for everything But if something goes wrong say a building either collapses or some other less severe problem causes injury or death I would assume that the engineers can be held accountable Are they covered by some sort of malpractice insurance in a similar fashion to doctors,inzinjerstvo,638
644,Magnetic levitation systems of transportation such as trains seem to be commonplace in early 2000's science fiction and while some systems exist currently they aren't exactly common It seems to me that this technology has grown unpopular (or at least has fallen into obscurity) in recent years and I'm curious as to why that may be Is it primarily technical factors or perhaps technology issues that prevent wider adoption of mag-lev transportation systems Or is there something else that's slowed the rate of installation,inzinjerstvo,647
649,During a recent search I discovered the existence of flexible solar panels Besides the obvious differences of low weight and flexibility what are the high level technical differences between flexible and rigid solar panels What is the typical Lux VS Current curves for such solar panels The available technical specification for the above solar panel are listed below Technical Specifications Power Output ~6V @ 1W (~160 mA) Output Type DC Voltage Dimensions 100mm / 3 94 x 198 43mm / 7 81 x 0 77mm / 0 03 Operating temp range +32 to +158°F (0 to +70°C) Weight 27 93g References Amorphous Si Solar cells Solarmade Powerfilm solar Flexible 6V 1W Solar Panel Solbian Disclaimer I am not endorsing any of these products,inzinjerstvo,658
650,I've recently been learning about FET amplifier circuits and I'm looking for some information that can help explain why the calculated and simulated Gain Values can differ by up to 15% in some cases this image is an example of the first FET amp http //www electronics-tutorials ws/amplifier/amp14 gif which gives the following values calculated Gain = -11 8 simulated Gain = -13 4 difference = 12 698% any help explaining this difference will be greatly appreciated,inzinjerstvo,679
651,I've always wondered why refrigerators don't have some of their parts located outdoors like an air conditioner In warm weather it seems like it would make sense to have the condenser outside like an AC unit to avoid heating the room In cold weather it seems like it would be much more efficient to have the condenser outside to cool down faster Why is the condenser still indoors First does this exist in some places Have I personally just never seen it Maybe for large commercial refrigerator/freezers If not would the cost simply outweigh the benefit Is it cheaper to have the AC cool the room down after the fridge has heated it slightly rather than install another condenser outside In cold weather is the fridge acting as an efficient space heater so putting the condenser outside not really get you anywhere I'd be interested to see if a cost/benefit analysis has been done Finally is it just convenience Is it simply much easier to just move the fridge in plug it in and be done,inzinjerstvo,654
652,Why have thorium nuclear reactors not been ore fully developed Earth has more thorium than uranium Is it technical difficulties or the fact that uranium technology was developed first for military reasons Are there other reasons,inzinjerstvo,657
653,There are two things involved wave drag and boundary layer separation The wave drag depends on the Mach number while the latter depends on the Reynolds number of the flow It's easy to maintain the incoming Mach number as it is independent of the geometry; however the Reynolds number depends on the geometry of the model $$ \text{Re} = \frac{\rho u d}{\mu}$$ If air is used as a medium then assuming that the flow is to be maintained at a constant Mach number $\rho$ and $u$ will be fixed by the gas dynamic relations $\mu$ is pretty much not in our hand so the only parameter is $d$ Now for a model aircraft this $d$ is much smaller hence the flow will have lower a $\text{Re}$ than a real aircraft This will give different flow separation characteristics than those of a real aircraft In subsonic testing only thing that matters is $\text{Re}$ which can be fine tuned to match with the actual size by tweaking $u$ for given $d$ But in supersonic flow we do not have that luxury as $u$ is decided by the Mach number of incoming flow So how are wind tunnel models used for design of aircraft spacecraft and missiles Are there correction techniques to predict flow separation better Can the same techniques be used for dealing with CFD data,inzinjerstvo,676
659,I'm looking for advice on how to attach a thermocouple to a metal surface in a fashion that's relatively temperature resistant (more-so than) glue I've got some very fine gauge wire on hand to make the thermocouples and specialized spot welder that will join them to form a bead My goal is to attach them to a 3-7 mm thick sheet some kind of metal Could be steel aluminum copper etc I don't have a strong preference on either the metal used or the exact thickness I have access most commonplace metalworking equipment and can purchase basic tools and materials but can't justify the expense of a purpose-built welder for this kind of thing So far I've tried two things (unsuccessfully) Soldering I used a gas torch to heat copper plate enough to get a nice puddle of solder on it and then tried to dip the (already welded) TC The wire simply would not wet it would just push the solder out of the way and couldn't make a connection TIG welding I tried to weld a both TC and bare TC wire to an aluminum plate by forming a small puddle on the plate and then attempting to dip the wire into the puddle while quickly extinguishing the arc Mostly the wire just melted and ran away from the arc Other times it just didn't fuse to the surface I also tried putting the wire in contact with the surface in advance and starting the arc on it I know that I've heard mention of doing this but haven't been able to find any good information about how to actually do it I could use anything from a definitive answer to comments on how to improve the techniques that I've attempted already p s I weld semi-regularly but have very little experience soldering (esp with a torch) so don't assume a lot of skill or knowledge in that department,inzinjerstvo,1991
662,I was recently reading up on the 1981 Hyatt Regency walkway collapse It was a tragic loss of life and haunts many to this day The linked article does a better job of summarizing things but here's a summarized version of what led up to the collapse The engineering firm (Gillum &amp; Associates) designed the walkways to be supported on really long threaded rods The company supplying the rods (Havens Steel) didn't like the specified rods because they were going to be expensive and likely to be damaged during construction Havens Steel sent an alternate design to Gillum &amp; Associates which was used for the construction The alternate design didn't meet code catastrophically failed and led to the loss of many lives The Missouri Board of Architects Professional Engineers and Land Surveyors found Gillum &amp; Associates guilty of negligence and revoked all of the engineering licenses assigned to Gillum &amp; Associates and its employees What I'd like to understand better is why Gillum &amp; Associates was held liable for the disaster Wasn't it really Havens Steel's fault for proposing the alternate design to begin with If Havens Steel had built according to the original design proposed by Gillum &amp; Associates then the disaster never would have occurred,inzinjerstvo,1799
664,I am working on an idea that involves a jet engine but I don't quite know how the fuel system works In a combustion engine like that in a car you have nozzles that spray the fuel into the piston chambers (I think correct me if I am mistaken) and then it's ignited when the piston compresses the chamber (sometimes using a spark plug sometimes it doesn't) How is fuel mixed with air and ignited inside a jet engine I know that compressed air comes from the intake system (the fan blades pull in and compress air and direct it into the part where it mixes with fuel) but how does fuel get mixed in,inzinjerstvo,665
667,This is inspired by the discussion and controversy surrounding the Keystone Pipeline The main part of the Keystone Pipeline system is about 3 400 kilometers long stretching across a large portion of the United States The Keystone XL extension would add another long section to it Altogether the length of all the segments would be oh something very big I imagine (though I acknowledge that none of the oil will travel through all sections) What is the practical limit for how long an oil pipeline can be In the interest of narrowing this down I'd like to focus on two sub-questions Is the structural integrity of the pipeline at risk the longer it gets Is there any possibility of adverse effects on the oil over longer spans,inzinjerstvo,671
668,I was wondering we have been taught 1000 is a kilo how can be 1024 bits be a Kilo Byte,inzinjerstvo,670
672,I ran across an interesting combination of packaging for some medicine the other day The medicine in question was a prescription migraine medication The exterior cardboard package that it came in was fairly typical The interesting part was that the medicine's outer packaging consisted of a thick foil envelope and the inner packaging consisted of a thick foil single blister pack Which got me to thinking - both layers of packaging appeared to be equally effective at blocking light and moisture from seeping into the underlying pill Using such extensive packaging would appear to be more expensive that traditional packaging techniques What properties of a chemical (pharmaceutical) intended for general usage (consumption) would merit the double layer of packaging and additional expense Or to be a bit more specific what is it about a medication that causes it to need such extensive protections Or am I completely off-base and it's more of a manufacturing concern in making sure the pill isn't damaged before being delivered to the consumer,inzinjerstvo,673
674,There is a topic discussing the pros and cons of roundabouts A less common intersection is the Single Point Urban Interchange (SPUI) This is an intersection that seems to be mostly used on overpasses What makes this intersection unique is that all of the different exits on ramps and crossing road lanes go through the same location i e the single point When might a SPUI be beneficial and when might other intersections be better,inzinjerstvo,688
677,So I have this situation I am doing a school project on the usage of carbon allotropes instead of steel but I recognized a problem The much lighter weight of carbon allotropes although stronger would give the plough less momentum So the issue is what kind of coating and on what mass and thickness can I use to make the blades sharp enough that the decrease in momentum caused by the lightening of the material,inzinjerstvo,696
680,We have a 7075 Al pump housing that has currently undergone a T651 temper but requires a T751 treatment to alleviate stress corrosion cracking Is it necessary to re-stretch a 7075 aluminum part to relieve internal stresses after a T751 heat treatment (Solution heat treated and stretched to remove internal stresses then overaged/stabilized) when a T651 (Solution heat treated and stretched to remove internal stresses then artificially aged) heat treatment was performed just previously The part will only be held at minimum over-age temperatures to alleviate SCC in order to maintain most of the tensile and yield strength of the material,inzinjerstvo,702
681,I have had three houses with right angles in the layout and in each one that configuration causes vortices to form that suck in leaves snow and any debris blowing by and keep it in the nook of the building Rough idea in the following sketch with the prevailing wind from the left What passive methods or designs can be used to disrupt and prevent such vortices,inzinjerstvo,1813
686,I have a chicken coop I plan on modifying to automatically open and close the door at dawn and dusk What sort of actuator or mechanism would be appropriate for operating the small side-hinged door Constant power is not available (solar) plus it needs enough holding force to keep foxes out,inzinjerstvo,689
687,I have a brazed plate heat exchanger similar to these I can regulate flow and temperature of water on the primary side of the exchanger to achieve the desired temperature of water on secondary side The desired temperature and flow on the secondary side are not under my control How do I optimize the flow and temperature on the primary side so that I get the lowest possible temperature for water exiting the heat exchanger while still achieving the desired temperature on the secondary side Note The transfer medium is chemically treated water the maximum temperature is around 100 °C at 4 bar If I increase the flow to some maximum value I will also increase the heat loss through the pipe walls However increasing the flow rate would allow me to lower the supply temperature which decreases the heat loss How would I calculate the best flow rate and supply temperature combination to minimize heat loss through the pipe walls,inzinjerstvo,704
693,Suppose I have a sealed enclosure say this one from Hoffman The box is 16 x12 x6 made of galvanized steel with a wall thickness of 0635 or 0785 (gauge 16 or 14) I'm planning to put some electronics in this box which will generate an arbitrary amount of heat How can I use this information to estimate how much the air inside the box will heat up above ambient outside the box,inzinjerstvo,700
703,I am working on a hand-held prototype model in which I need to fix motor RPM below a certain displacement For example if overall displacement is within 5 mm then the motor should be running at a fixed RPM After getting this done (I mean if displacement is > 5 mm) I wish to work on sensing the linear acceleration of the hand-held prototype I will use this data to control my motor's RPM again Typical hand-held displacement range would be around 5 cm to 30 cm in 2 sec Someone suggested to use IMUs to sense acceleration and rotation but I am not sure how to design my prototype to utilize an IMO How can I select an IMU and determine an appropriate sensitivity level References to relevant literature would be very helpful,inzinjerstvo,705
1705,My car has ultrasonic proximity sensors to help me park I've noticed that when motorcycles whiz past me the proximity alarm goes off I originally thought that the motorcycles were just too close but now I have observed that that isn't the case; cars or other road users at a similar distance and speed do not set off the sensors It doesn't seem to matter what speed I am traveling I am not interested in troubleshooting some aspect of the alarm I'm just trying to understand why this occurs What special characteristic of a motorcycle or its movement causes it to be detected by the sensors when other road users are not detected,inzinjerstvo,1727
1706,Bridges are designed for the loads that come from the vehicles that are expected to cross them This includes the weight the vehicle and any dynamic loads that may be introduced from movement of the vehicle Dynamic loads may be from bouncing or from hitting a joint or pothole Initially it would seem obvious that more load is applied to a bridge while the vehicles are in motion (weight of vehicle plus dynamic load) The dynamic loads are proportional to the travelling speed of the vehicles but as vehicles go faster they typically are spaced farther apart When vehicles are stopped they typically are much more closely spaced than when they are moving Can there be a situation where more load is on a bridge because of closely spaced parked vehicles than from moving vehicles that are farther apart Are these two situations covered in bridge design,inzinjerstvo,1723
1709,I'm giving SolidWorks a try and am following one of their tutorials on creating a part When I create circles they are looking a bit boxy to me My graphics card has 512MB of ram and I have checked the rendering settings that I found and everything seems to be OK - but I would have expected something more circular and less rough looking but I'm new to working with CAD - is this normal,inzinjerstvo,1711
